IsAggressive	Comment
0	`==User#24.168.66.27, Please don't delete my posts.  That is very rude.==The following was deleted by user#24.168.66.27 this morning.  Why would he delete this post, I wonder:If anyone is curious, in the interests of creating a NPOV article about surrealism, it should be noticed that both user#63.169.104.2 and user#24.168.66.27 were the main users interested in pushing the Keith Wigdor article forward. If you have any doubts, then check the discussion page for that article.    It wasn't long ago that all references to ``Keith Wigdor`` were removed from this ``surrealism`` article. This removal occured because of Wigdor's total unimportance to the surrealist movement, for the simple reason that Keith Wigdor is, at best, an emerging digital artist who fancies himself as a being a surrealist, and who has many times attempted to pose as a surrealist. Needless to say, many of the english-speaking surrealist groups listed on this page know about him and refuse to have anything to do with him. Keith Wigdor appears again and again to disrupt all things genuinely surrealist.   It is also interesting to note, if you check the discussion archives of this ``surrealism`` article, that these same 2 users were also involved with promoting Keith Wigdor as a surrealist, in this very article. Also, if you look at some of the recent, belligerent, trollish, thike-ish posts of these 2 users, it shouldn't be unreasonable to suspect that perhaps both of these 2 IP numbers are being used by Keith Wigdor.For the 2 no-name users mentioned here, who are strongly associated with or strongly correlated with the antics of Keith Wigdor, it is difficult to imagine that their efforts in building this wiki article will be anything but disruptive and manipulative in the long run. Please treat these 2 users with extreme caution, for they are one and the same, and also happen to be Keith Wigdor, who is playing a sock-puppet game.  `
0	:To be honest, I find the timeline to be a frivilous addition to this article. I don't see it being of interest to the average reader who isn't a MMA fan, which seems to be because the whole thing was written by MMA fans themselves. Not that I can blame them for working on this article, but we don't need running histories of Pride FC and UFC events as part of this article.  
0	.*Sand-nigger, referring to the fact that they live in the desert
0	, 2005 (UTC)===Uhhh===Yeah, I don't even know what this guy is talking about. I can see the 20th century fox thing on the poster, but I really don't think it's notable. I went to IMDB (twice now) to research this and it turns out that they only distributed to a few countries. . This actually got me thinking about the distribution of the older Bond films though. Dr. No, FRWL etc were distributed by UA, not MGM right? I'm gonna have to go through all that now to get the correct info (   02:18, Jan 15
0	Note: I am 'The Number' now but I still don't seem to have the hang of signing... [ ]
1	== WHY ARE YOU SUCH A GAY NIGGER?!?! ==GOD DAMNDD... YOU ARE SUCH A GAY NIGGER. FUCK FUCK SHTAY AWAY FROM MY KCIK ASS TALK PAGE, BITCH!!I AM ANGRYDO NOT BE A BABY PLZ DO NOT POS T ANYMORE ON MY ATALK OR DICUSER PAGE!!I AM GOING TO CUM TO UR HOUSE AND KILL YOUR FAGGITY ASS
1	== I HAVE A HARD ON FOR WAR ==SUP, NIGGS?????????????????????111111111111111111111111
0	==Hey==What's your email?  
0	*looks at site* dubya tee eff? I sent an email but I don't know if it goes anywhere.  
0	== TDC Email==TDC@dodgeit.com that is my email  
0	== Falsification ==Once again, the law of excluded middle has intruded into this section. I repeat, I would be interested to see a reference to a critique of falsification based on denying the excluded middle. Not the least because a lot more than just falsification relies on this principle. Nor does this argument appear in falsifiability, the main article on the topic.  
1	== Bush Picutre ==We really should change that bush picture it makes me wanna puke!
0	== Dispute Resolution RFC, William M. Connolley ==I started an RFC regarding user William M. Connolley, located here:  Wikipedia:Requests for comment/William M. Connolley.  If you are interested, please comment or sign as appropriate.   —  |  
0	: Yeah, I read in an interview with his mum in some TV giude that his hair fell out as a result of his dad leaving the family, but I have no knowlege of how true this is. 
0	::Anyway, I think I've said enough - it ought to be pretty clear that your hypothesis stands on pretty thin grounds.  
0	== Cost==Is there any information about how much she had to pay for all this?  Would this be covered under Romania's national healthcare?  17:31, 2005 Jan 19 (UTC)
0	 (UTC)** Unfortunately non-Sollog people also get whacked!  23:24, 18 Jan 2005
0	`===an odd deletion===I am curious. Why did you delete this:``::You don't know jack, read his autobiography cretin, he lived in the UK, his second wife was a model from a famous UK family, his first wife was from a major mafia family and was also a model. Her cousin was Gia the model that died of aids from being a junkie. So you know nothing about Sollog, you're just like the towlah here saying lies. ``If true it offers factual info on Sollog? Some say Sollog is also JPESsene. You may find this  interesting  `
0	 to make its qualification as such clear.Louis E./le@put.com/  
0	OK. I notice last night about 5 am or so Wyss said to me 'goodnight Ennis' which is just yet another personal attack - unpunished (of course). Anyway I followed your advice and have taken the 'challenge' to I am not asking you to comment - I know you have to/want to/feel the need to 'keep in' with other Wikis and I am just an anonymous Brit (or worse - Sollog Arrrgh!) I am just bringing the challenge to your attention as I suspect Wyss will avoid it and the post will be reverted - and his £2000 (or equivalent) will not go to help the bereaved. Remember - no comment required.   
0	I wonder why you think it's absurd to a) try and raise funds for those harmed by a natural disaster and b) to prove once and for all that these repetitive - almost chanting - claims I am Ennis are false. If the 'Number is Ennis' dichotomy was removed the Talk Pages would be near empty! I wonder why you condemn my attempts to bring honesty to these pages.But, that's rhetorical - as I said, there must be certain camaraderie among Wiki people and I doubt if you’d want to jeopardise that even if your quest was integrity.Now you have asked me a sensible question, so I'll answer.For some time I watched these pages and saw that posts from people in the UK/claiming they were in the UK were summarily dismissed. Worse, posters were automatically accused of being Ennis.One reason given was that the posts were anonymous.So I thought, as I know more about Ennis than others from the UK posting here (IMO) I'd try to add to these pages. However, even with an identity, I got exactly the same treatment. In fact Cardinal Chunder also got the same treatment even though he has an anti-Sollog website and is well known in Google groups for arguing with sollog(ites).So it became clear that it would be impossible to add anything constructive unless either the accusations 'You're a sock puppet! You’re Ennis!' were either suppressed or disproved.I therefore asked what the criteria would be to 'prove' I was not Ennis - and presumably this criteria would apply to others. I tried to prove I was not in America (I thought these days all IPs were traceable but perhaps the 'proxy argument' holds sway - though quite how 'proxies work' is beyond me) I quoted extracts from a newspaper that was not on the net.This was dismissed.Someone else even went to a pub in Lyndhurst and posted what was next to where he was sitting.That too was dismissed.So it became obvious that no proof I (or anyone else) was not Ennis would ever be accepted.Therefore the only other option if I felt I had something to contribute would be to suppress the hyena-like accusations (never backed up BTW)In vain did I quote Wiki Official Policy. Plainly it is not obeyed by Editors/Administrators vis a vis the treatment of contributors.So what is left? I cannot invoke Wiki policy. I cannot 'prove' I am here, in England sitting quietly in front of a PC.Two choices.Stop posting completelyTry and 'challenge' the main accuser so once and for all this behaviour would stop. The only challenge worth it would be one where I did not personally gain (Of course I would win because I am not Ennis) and where proof involving a third party held in esteem (e.g. Ashley) acted as 'witness'.Hence the challenge.I fear that will be deleted; I'll be castigated a usual and that's that. It really is just hopeless.I have started deleting all my posts and if the challenge is reverted I’ll know there simply is no hope and I'll delete all my posts if I can find them.You see, unless people accept I am not Ennis everything I or anyone else writes who is similarly accused will simply be dismissed. I'd prefer it if people read the post without looking at the poster - but they don't.I have other interests - I posted on the Yoga page but it's quiet and I am interested in politics etc etc.So we'll see what happens. Like I said, my view is that it's just hopeless trying to treat others as adults as all some want to do is - and they admit this - bait, bait and bait and if you do rise to it you're banned and if you don't it shows your inability. Truly a page that brings out the juvenile in what I assume are adults.So there you are. I have answered your question fully and honestly and we'll just see what happens. It will answer the question - at least for these Sollog pages - as to whether Wiki should be taken seriously or not.Finally if, as expected, the post is reverted it will provide a fitting end to the article I am writing (I am a freelance writer and no, I’m not going to prove it) before I send it off to newspapers. If it is accepted though I shall return just the once, to link to the article!   
